target model rmsd protocol
kif11 38 1.8446 shape
kif11 39 1.69625 shape
kif11 40 1.11208 shape
kif11 41 1.06918 shape
kif11 42 1.02565 shape
kif11 43 2.30658 shape
kif11 44 1.77619 shape
kif11 45 1.88616 shape
kif11 46 1.90102 shape
kif11 47 1.72291 shape
kif11 48 1.03279 shape
kif11 49 1.80005 shape
kif11 50 1.48772 shape
kif11 51 2.08732 shape
kif11 52 0.85392 shape
kif11 53 0.850795 shape
kif11 54 0.933364 shape
kif11 55 1.35647 shape
kif11 56 1.38387 shape
kif11 57 1.38054 shape
kif11 58 1.47115 shape
kif11 59 1.90454 shape
kif11 60 1.91839 shape
kif11 61 1.9514 shape
kif11 62 1.93997 shape
kif11 63 1.97906 shape
kif11 64 2.00386 shape
kif11 65 1.72992 shape
kif11 66 1.01869 shape
kif11 67 1.82386 shape
kif11 68 1.89269 shape
kif11 69 1.87963 shape
kif11 70 1.90414 shape
kif11 71 0.861255 shape
kif11 72 2.45223 shape
kif11 73 2.36992 shape
kif11 74 1.70496 shape
kif11 75 1.69718 shape
kif11 76 1.6888 shape
kif11 77 1.92091 shape
kif11 78 1.88733 shape
kif11 79 1.78 shape
kif11 80 1.96775 shape
kif11 81 1.93942 shape
kif11 82 1.98459 shape
kif11 83 1.28429 shape
kif11 84 1.00237 shape
kif11 85 1.95071 shape
kif11 86 0.880823 shape
kif11 87 1.06886 shape
kif11 88 1.96035 shape
kif11 89 1.62861 shape
kif11 90 1.12957 shape
kif11 91 0.980729 shape
kif11 92 1.06352 shape
kif11 93 1.70208 shape
kif11 94 0.974051 shape
kif11 95 1.58665 shape
kif11 96 1.62146 shape
kif11 97 1.02553 shape
kif11 98 1.05746 shape
kif11 99 1.455 shape
kif11 100 1.7844 shape
kif11 101 1.74045 shape
kif11 102 1.67562 shape
kif11 103 1.64039 shape
kif11 104 1.7695 shape
kif11 105 1.40503 shape
kif11 106 1.68945 shape
kif11 107 1.67043 shape
kif11 108 0.914799 shape
kif11 109 0.969188 shape
kif11 110 1.15591 shape
kif11 111 1.11443 shape
kif11 112 1.78047 shape
kif11 113 1.1553 shape
kif11 114 1.72347 shape
kif11 115 1.7641 shape
kif11 116 1.22567 shape
kif11 117 1.33925 shape
kif11 118 0.836304 shape
kif11 119 2.10996 shape
kif11 120 1.99628 shape
kif11 121 2.00638 shape
kif11 122 1.16855 shape
kif11 123 0.888401 shape
kif11 124 1.96257 shape
kif11 125 1.89872 shape
kif11 126 0.810507 shape
kif11 127 0.640575 shape
kif11 128 0.987578 shape
kif11 129 1.15115 shape
kif11 130 0.963647 shape
kif11 131 1.63669 shape
kif11 132 1.63267 shape
kif11 133 1.02609 shape
kif11 134 1.23038 shape
kif11 135 1.26636 shape
kif11 136 1.77646 shape
kif11 137 1.73953 shape
kif11 138 1.33684 shape
kif11 139 1.3851 shape
kif11 140 1.34448 shape
kif11 141 1.34047 shape
kif11 142 2.40187 shape
kif11 143 2.35811 shape
kif11 144 1.32787 shape
kif11 145 1.65334 shape
kif11 146 1.69803 shape
kif11 147 1.73241 shape
kif11 148 1.76675 shape
kif11 149 1.75677 shape
kif11 150 1.72332 shape
kif11 151 1.7595 shape
kif11 152 1.7616 shape
kif11 153 1.31848 shape
kif11 154 1.39578 shape
kif11 155 1.47674 shape
kif11 156 1.14593 shape
kif11 157 1.25877 shape
kif11 158 1.71364 shape
kif11 159 1.20693 shape
kif11 160 1.38919 shape
kif11 161 1.43968 shape
kif11 162 2.01008 shape
kif11 163 1.15436 shape
kif11 164 1.96684 shape
kif11 165 1.72393 shape
kif11 166 1.71961 shape
kif11 167 1.62875 shape
kif11 168 1.56574 shape
kif11 169 1.73737 shape
kif11 170 1.31602 shape
kif11 171 2.36496 shape
kif11 172 1.86123 shape
kif11 173 1.81115 shape
kif11 174 0.59338 shape
kif11 175 1.87366 shape
kif11 176 1.80492 shape
kif11 177 1.47232 shape
kif11 178 1.88624 shape
kif11 179 1.89084 shape
kif11 180 1.94134 shape
kif11 181 1.88579 shape
kif11 182 1.67473 shape
kif11 183 1.70746 shape
kif11 184 1.10461 shape
kif11 185 1.48466 shape
kif11 186 1.90579 shape
kif11 187 1.90826 shape
kif11 188 1.88301 shape
kif11 189 1.1776 shape
kif11 190 1.92514 shape
kif11 191 1.95847 shape
kif11 192 1.43894 shape
kif11 193 1.56653 shape
kif11 194 1.65093 shape
kif11 195 1.96965 shape
kif11 196 1.99839 shape
kif11 197 1.93097 shape
kif11 198 1.8993 shape
kif11 199 1.91435 shape
kif11 200 1.95745 shape
kit 1 2.01916 shape
kit 2 1.95489 shape
kit 3 2.02046 shape
kit 4 2.03597 shape
kit 5 2.01946 shape
kit 6 2.05438 shape
kit 7 1.83864 shape
kit 8 1.99906 shape
kit 9 2.01655 shape
kit 10 1.97943 shape
kit 11 2.07374 shape
kit 12 2.01795 shape
kit 13 1.98666 shape
kit 14 2.02799 shape
kit 15 2.07446 shape
kit 16 2.09845 shape
kit 17 2.10035 shape
kit 18 2.09297 shape
kit 19 1.90129 shape
kit 20 1.95219 shape
kit 21 1.94062 shape
kit 22 1.92254 shape
kit 23 2.06237 shape
kit 24 1.94289 shape
kit 25 1.98379 shape
kit 26 2.02511 shape
kit 27 1.94745 shape
kit 28 2.04654 shape
kit 29 2.00379 shape
kit 30 1.99223 shape
kit 31 1.96355 shape
kit 32 2.02695 shape
kit 33 2.00428 shape
kit 34 1.8277 shape
kit 35 1.90286 shape
kit 36 2.01354 shape
kit 37 1.96581 shape
kit 38 1.98032 shape
kit 39 1.96679 shape
kit 40 1.96236 shape
kit 41 1.84413 shape
kit 42 2.02729 shape
kit 43 2.04534 shape
kit 44 1.98346 shape
kit 45 1.98191 shape
kit 46 1.96254 shape
kit 47 1.93776 shape
kit 48 2.05718 shape
kit 49 2.00684 shape
kit 50 1.82991 shape
kit 51 2.01722 shape
kit 52 1.97477 shape
kit 53 1.95778 shape
kit 54 2.0027 shape
kit 55 1.92982 shape
kit 56 1.90928 shape
kit 57 2.05323 shape
kit 58 1.85985 shape
kit 59 1.81053 shape
kit 60 1.88893 shape
kit 61 1.89712 shape
kit 62 1.99946 shape
kit 63 2.01347 shape
kit 64 2.08149 shape
kit 65 1.9889 shape
kit 66 2.0397 shape
kit 67 1.99558 shape
kit 68 1.92996 shape
kit 69 1.97409 shape
kit 70 2.03755 shape
kit 71 1.9644 shape
kit 72 1.93847 shape
kit 73 2.11768 shape
kit 74 1.99506 shape
kit 75 1.9699 shape
kit 76 2.00672 shape
kit 77 1.96593 shape
kit 78 1.96728 shape
kit 79 2.06035 shape
kit 80 2.07815 shape
kit 81 2.1159 shape
kit 82 2.08851 shape
kit 83 1.91871 shape
kit 84 1.95238 shape
kit 85 1.88554 shape
kit 86 2.06387 shape
kit 87 1.91232 shape
kit 88 1.91633 shape
kit 89 1.92637 shape
kit 90 1.92125 shape
kit 91 1.90461 shape
kit 92 1.96987 shape
kit 93 2.05488 shape
kit 94 2.07379 shape
kit 95 1.95477 shape
kit 96 1.9917 shape
kit 97 2.02624 shape
kit 98 2.04839 shape
kit 99 2.06724 shape
kit 100 2.00083 shape
kit 101 1.81593 shape
kit 102 1.84528 shape
kit 103 1.99307 shape
kit 104 2.01017 shape
kit 105 2.0127 shape
kit 106 2.04484 shape
kit 107 2.08499 shape
kit 108 2.10673 shape
kit 109 2.05917 shape
kit 110 1.95729 shape
kit 111 2.02531 shape
kit 112 2.00448 shape
kit 113 1.97764 shape
kit 114 1.92064 shape
kit 115 1.99443 shape
kit 116 2.10175 shape
kit 117 2.02171 shape
kit 118 2.02108 shape
kit 119 2.06265 shape
kit 120 1.93065 shape
kit 121 2.40843 shape
kit 122 1.99433 shape
kit 123 1.73483 shape
kit 124 2.14024 shape
kit 125 2.03295 shape
kit 126 1.98559 shape
kit 127 1.99363 shape
kit 128 2.09629 shape
kit 129 1.99186 shape
kit 130 2.0183 shape
kit 131 2.07369 shape
kit 132 1.93333 shape
kit 133 1.97423 shape
kit 134 1.95747 shape
kit 135 2.18249 shape
kit 136 2.25242 shape
kit 137 2.00417 shape
kit 138 2.0325 shape
kit 139 1.96947 shape
kit 140 1.82599 shape
kit 141 2.25097 shape
kit 142 1.9355 shape
kit 143 1.94749 shape
kit 144 2.05846 shape
kit 145 2.11912 shape
kit 146 2.18159 shape
kit 147 1.90148 shape
kit 148 2.00197 shape
kit 149 1.98177 shape
kit 150 1.95724 shape
kit 151 1.97575 shape
kit 152 2.04946 shape
kit 153 2.03563 shape
kit 154 2.12386 shape
kit 155 2.01909 shape
kit 156 2.02089 shape
kit 157 2.02699 shape
kit 158 2.02292 shape
kit 159 2.01839 shape
kit 160 1.98184 shape
kith 1 1.99247 shape
kith 2 0.753776 shape
kith 3 1.99422 shape
kith 4 1.39907 shape
kith 5 0.673249 shape
kith 6 0.950134 shape
kith 7 1.86775 shape
kith 8 2.01783 shape
kith 9 0.862335 shape
kith 10 0.281686 shape
kith 11 1.17305 shape
kith 12 0.275355 shape
kith 13 0.229073 shape
kith 14 0.229883 shape
kith 15 0.611223 shape
kith 16 2.0088 shape
kith 17 0.950061 shape
kith 18 0.709641 shape
kith 19 0.398174 shape
kith 20 0.247384 shape
kith 21 0.508694 shape
kith 22 1.22464 shape
kith 23 1.20456 shape
kith 24 1.00526 shape
kith 25 2.04475 shape
kith 26 1.9975 shape
kith 27 1.49798 shape
kith 28 0.530443 shape
kith 29 0.495919 shape
kith 30 1.99207 shape
kith 31 1.98117 shape
kith 32 0.541049 shape
kith 33 0.99318 shape
kith 34 2.03678 shape
kith 35 0.637017 shape
kith 36 0.64092 shape
kith 37 0.625018 shape
kith 38 0.64086 shape
kith 39 0.620313 shape
kith 40 0.874941 shape
kith 41 0.784559 shape
kith 42 1.66184 shape
kith 43 1.91706 shape
kith 44 1.98398 shape
kith 45 1.91804 shape
kith 46 1.81942 shape
kith 47 1.7088 shape
kith 48 0.889594 shape
kith 49 0.552928 shape
kith 50 0.583693 shape
kith 51 0.521364 shape
kith 52 0.878264 shape
kith 53 0.988187 shape
kith 54 0.836772 shape
kith 55 0.866457 shape
kith 56 0.527281 shape
kith 57 1.06094 shape
kith 58 1.96853 shape
kith 59 0.520168 shape
kith 60 1.90431 shape
kith 61 1.77525 shape
kith 62 1.86686 shape
kith 63 0.591897 shape
kith 64 1.98676 shape
kith 65 1.45322 shape
kith 66 1.17753 shape
kith 67 0.672423 shape
kith 68 2.01436 shape
kith 69 1.6516 shape
kith 70 1.69834 shape
kith 71 1.65941 shape
kith 72 0.769873 shape
kith 73 1.77043 shape
kith 74 0.953647 shape
kith 75 2.04722 shape
kith 76 1.04673 shape
kith 77 0.763296 shape
kith 78 2.04547 shape
kith 79 2.06941 shape
kith 80 1.98645 shape
kith 81 1.97651 shape
kith 82 1.86255 shape
kith 83 0.465198 shape
kith 84 0.612551 shape
kith 85 0.650005 shape
kith 86 2.05991 shape
kith 87 1.18776 shape
kith 88 0.530334 shape
kith 89 0.387418 shape
kith 90 0.542956 shape
kith 91 1.75393 shape
kith 92 0.284951 shape
kith 93 0.542861 shape
kith 94 0.987893 shape
kith 95 0.908187 shape
kith 96 1.98203 shape
kith 97 1.38766 shape
kith 98 1.92354 shape
kith 99 1.88808 shape
kith 100 0.674418 shape
kith 101 1.98584 shape
kith 102 1.04248 shape
kith 103 1.20289 shape
kith 104 1.35935 shape
kith 105 1.25682 shape
kith 106 0.76562 shape
kith 107 0.852917 shape
kith 108 1.29374 shape
kith 109 1.81598 shape
kith 110 0.915424 shape
kith 111 0.881616 shape
kith 112 0.722375 shape
kith 113 0.526871 shape
kith 114 1.97355 shape
kith 115 1.82928 shape
kith 116 0.660239 shape
kith 117 1.08372 shape
kith 118 1.1714 shape
kith 119 1.8357 shape
kith 120 0.694057 shape
kith 121 0.269942 shape
kith 122 0.524908 shape
kith 123 1.12474 shape
kith 124 1.90972 shape
kith 125 1.32388 shape
kith 126 1.04996 shape
kith 127 0.864372 shape
kith 128 1.08719 shape
kith 129 1.94995 shape
kith 130 1.24436 shape
kith 131 1.18418 shape
kith 132 0.988097 shape
kith 133 0.429893 shape
kith 134 0.260655 shape
kith 135 0.719791 shape
kith 136 0.804956 shape
kith 137 0.573087 shape
kith 138 1.6587 shape
kith 139 0.83887 shape
kith 140 0.620108 shape
kith 141 0.946652 shape
kith 142 0.679495 shape
kith 143 1.16937 shape
kith 144 1.59699 shape
kith 145 0.456219 shape
kith 146 1.50058 shape
kith 147 0.605431 shape
kith 148 0.852358 shape
kith 149 1.23442 shape
kith 150 1.36795 shape
kith 151 1.10386 shape
kith 152 1.46164 shape
kith 153 0.632458 shape
kith 154 1.66507 shape
kith 155 0.674725 shape
kith 156 1.39655 shape
kith 157 0.809486 shape
kith 158 1.92543 shape
kith 159 1.10203 shape
kith 160 1.17319 shape
kith 161 1.12267 shape
kith 162 0.939506 shape
kith 163 0.93803 shape
kith 164 0.60017 shape
kith 165 0.855195 shape
kith 166 0.304672 shape
kith 167 0.888906 shape
kith 168 1.68102 shape
kith 169 1.54163 shape
kith 170 1.7192 shape
kith 171 1.18738 shape
kith 172 1.25558 shape
kith 173 0.700572 shape
kith 174 0.990007 shape
kith 175 1.91079 shape
kith 176 1.56159 shape
kith 177 1.44496 shape
kith 178 1.94615 shape
kith 179 1.50908 shape
kith 180 0.785443 shape
lck 1 0.374484 shape
lck 2 1.77236 shape
lck 3 0.8056 shape
lck 4 1.4447 shape
lck 5 1.03189 shape
lck 6 0.843691 shape
lck 7 0.404853 shape
lck 8 0.310248 shape
lck 9 0.367946 shape
lck 10 0.308154 shape
lck 11 0.377221 shape
lck 12 1.42152 shape
lck 13 1.33271 shape
lck 14 1.44389 shape
lck 15 1.03406 shape
lck 16 1.04311 shape
lck 17 1.48898 shape
lck 18 2.33157 shape
lck 19 2.26334 shape
lck 20 2.34652 shape
lck 21 2.13219 shape
lck 22 2.16534 shape
lck 23 2.11229 shape
lck 24 1.11715 shape
lck 25 1.15947 shape
lck 26 2.32015 shape
lck 27 1.24857 shape
lck 28 1.2813 shape
lck 29 1.30617 shape
lck 30 1.01384 shape
lck 31 1.08924 shape
lck 32 2.26057 shape
lck 33 2.15039 shape
lck 34 1.03732 shape
lck 35 1.28329 shape
lck 36 1.38148 shape
lck 37 1.54707 shape
lck 38 1.27479 shape
lck 39 1.27926 shape
lck 40 1.70449 shape
lck 41 1.60766 shape
lck 42 2.62539 shape
lck 43 2.47376 shape
lck 44 2.02796 shape
lck 45 2.5528 shape
lck 46 2.31518 shape
lck 47 1.18521 shape
lck 48 1.43007 shape
lck 49 1.50471 shape
lck 50 0.349874 shape
lck 51 1.24699 shape
lck 52 0.322347 shape
lck 53 1.30341 shape
lck 54 0.351873 shape
lck 55 0.319062 shape
lck 56 0.668999 shape
lck 57 1.54664 shape
lck 58 1.30803 shape
lck 59 0.626424 shape
lck 60 1.46578 shape
lck 61 2.15625 shape
lck 62 1.8484 shape
lck 63 2.44583 shape
lck 64 1.63016 shape
lck 65 1.365 shape
lck 66 0.427197 shape
lck 67 0.347669 shape
lck 68 0.522641 shape
lck 69 0.311661 shape
lck 70 0.284717 shape
lck 71 1.81987 shape
lck 72 0.963569 shape
lck 73 2.46613 shape
lck 74 2.42274 shape
lck 75 2.36548 shape
lck 76 0.548911 shape
lck 77 0.988147 shape
lck 78 0.620356 shape
lck 79 0.646807 shape
lck 80 0.697763 shape
lck 81 0.386207 shape
lck 82 0.414388 shape
lck 83 2.52887 shape
lck 84 2.55461 shape
lck 85 2.3233 shape
lck 86 2.44141 shape
lck 87 2.05401 shape
lck 88 2.45613 shape
lck 89 2.34966 shape
lck 90 0.655769 shape
lck 91 2.46004 shape
lck 92 2.47666 shape
lck 93 2.35624 shape
lck 94 1.06642 shape
lck 95 0.656053 shape
lck 96 0.62605 shape
lck 97 2.2559 shape
lck 98 2.1496 shape
lck 99 2.05945 shape
lck 100 2.04573 shape
lck 101 2.35365 shape
lck 102 0.976758 shape
lck 103 0.921044 shape
lck 104 0.969442 shape
lck 105 0.967242 shape
lck 106 0.86968 shape
lck 107 0.982994 shape
lck 108 1.35637 shape
lck 109 1.11906 shape
lck 110 1.68542 shape
lck 111 1.92215 shape
lck 112 2.63211 shape
lck 113 2.54109 shape
lck 114 2.53605 shape
lck 115 2.56341 shape
lck 116 2.50036 shape
lck 117 2.46772 shape
lck 118 2.17687 shape
lck 119 1.98085 shape
lck 120 2.00285 shape
lck 121 2.04386 shape
lck 122 2.053 shape
lck 123 2.01762 shape
lck 124 2.55206 shape
lck 125 2.41785 shape
lck 126 2.48778 shape
lck 127 2.35539 shape
lck 128 1.22063 shape
lck 129 0.748719 shape
lck 130 0.664403 shape
lck 131 0.633932 shape
lck 132 0.680252 shape
lck 133 0.676235 shape
lck 134 0.650777 shape
lck 135 0.641471 shape
lck 136 0.630328 shape
lck 137 0.672688 shape
lck 138 0.620988 shape
lck 139 0.662619 shape
lck 140 0.883128 shape
lck 141 1.38577 shape
lck 142 0.477362 shape
lck 143 0.367227 shape
lck 144 0.362876 shape
lck 145 0.347629 shape
lck 146 0.338571 shape
lck 147 0.336677 shape
lck 148 0.442215 shape
lck 149 0.39874 shape
lck 150 0.641312 shape
lck 151 1.41528 shape
lck 152 0.75948 shape
lck 153 0.304932 shape
lck 154 0.308733 shape
lck 155 0.339173 shape
lck 156 1.54996 shape
lck 157 0.537307 shape
lck 158 0.941483 shape
lck 159 0.534167 shape
lck 160 0.548713 shape
lck 161 0.567608 shape
lck 162 1.11844 shape
lck 163 1.0674 shape
lck 164 0.847226 shape
lck 165 0.938694 shape
lck 166 0.87387 shape
lck 167 0.714436 shape
lck 168 0.851117 shape
lck 169 1.6011 shape
lck 170 1.44083 shape
lck 171 1.60602 shape
lck 172 0.396073 shape
lck 173 0.461541 shape
lck 174 0.359408 shape
lck 175 2.42355 shape
lck 176 2.39726 shape
lck 177 2.46217 shape
lck 178 2.44839 shape
lck 179 1.77589 shape
lck 180 1.54734 shape
lck 181 1.59744 shape
lck 182 1.4259 shape
lck 183 1.57918 shape
lck 184 1.57229 shape
lck 185 0.351019 shape
lck 186 1.43426 shape
lck 187 1.03745 shape
lck 188 1.06972 shape
lck 189 1.15388 shape
lck 190 1.56517 shape
lck 191 1.37785 shape
lck 192 2.49101 shape
lck 193 2.53329 shape
lck 194 2.49269 shape
lck 195 2.50667 shape
lck 196 2.52612 shape
lck 197 2.50388 shape
lck 198 1.73991 shape
lck 199 1.53382 shape
lck 200 1.70409 shape
lkha4 1 0.714126 shape
lkha4 2 0.76312 shape
lkha4 3 0.868455 shape
lkha4 4 1.98326 shape
lkha4 5 2.0233 shape
lkha4 6 2.05025 shape
lkha4 7 1.91274 shape
lkha4 8 1.15882 shape
lkha4 9 1.18864 shape
lkha4 10 1.00903 shape
lkha4 11 0.349203 shape
lkha4 12 1.90421 shape
lkha4 13 1.73473 shape
lkha4 14 1.8461 shape
lkha4 15 1.84949 shape
lkha4 16 1.91752 shape
lkha4 17 1.55728 shape
lkha4 18 1.86613 shape
lkha4 19 1.3454 shape
lkha4 20 1.98318 shape
lkha4 21 1.90453 shape
lkha4 22 1.83913 shape
lkha4 23 1.92306 shape
lkha4 24 1.98219 shape
lkha4 25 1.84895 shape
lkha4 26 1.84423 shape
lkha4 27 1.74307 shape
lkha4 28 1.80536 shape
lkha4 29 1.80125 shape
lkha4 30 1.81881 shape
lkha4 31 1.84303 shape
lkha4 32 1.86709 shape
lkha4 33 1.82512 shape
lkha4 34 1.76783 shape
lkha4 35 1.69339 shape
lkha4 36 1.70574 shape
lkha4 37 1.65635 shape
lkha4 38 1.7751 shape
lkha4 39 1.30166 shape
lkha4 40 1.90547 shape
lkha4 41 2.00302 shape
lkha4 42 1.92221 shape
lkha4 43 1.93 shape
lkha4 44 1.73737 shape
lkha4 45 1.99201 shape
lkha4 46 1.81134 shape
lkha4 47 1.97633 shape
lkha4 48 1.96283 shape
lkha4 49 1.04221 shape
lkha4 50 1.53223 shape
lkha4 51 1.88568 shape
lkha4 52 1.83714 shape
lkha4 53 1.98199 shape
lkha4 54 1.9794 shape
lkha4 55 1.97072 shape
lkha4 56 1.48481 shape
lkha4 57 1.80855 shape
lkha4 58 1.8182 shape
lkha4 59 2.01033 shape
lkha4 60 1.60876 shape
lkha4 61 1.17714 shape
lkha4 62 1.18406 shape
lkha4 63 1.80477 shape
lkha4 64 1.18262 shape
lkha4 65 1.89782 shape
lkha4 66 1.3401 shape
lkha4 67 1.73174 shape
lkha4 68 1.23449 shape
lkha4 69 1.36929 shape
lkha4 70 1.87074 shape
lkha4 71 1.78142 shape
lkha4 72 1.92281 shape
lkha4 73 1.96675 shape
lkha4 74 1.96928 shape
lkha4 75 1.61384 shape
lkha4 76 1.19546 shape
lkha4 77 1.37186 shape
lkha4 78 1.35619 shape
lkha4 79 1.98684 shape
lkha4 80 1.44614 shape
lkha4 81 0.67756 shape
lkha4 82 1.76865 shape
lkha4 83 1.36331 shape
lkha4 84 1.89436 shape
lkha4 85 1.80606 shape
lkha4 86 1.46485 shape
lkha4 87 1.46442 shape
lkha4 88 1.91743 shape
lkha4 89 1.16333 shape
lkha4 90 1.12509 shape
lkha4 91 1.13087 shape
lkha4 92 1.99401 shape
lkha4 93 1.77163 shape
lkha4 94 1.8077 shape
lkha4 95 1.55196 shape
lkha4 96 1.57256 shape
lkha4 97 2.03332 shape
lkha4 98 1.672 shape
lkha4 99 0.829055 shape
lkha4 100 1.69351 shape
lkha4 101 1.76988 shape
lkha4 102 1.61091 shape
lkha4 103 1.24466 shape
lkha4 104 1.70675 shape
lkha4 105 2.10501 shape
lkha4 106 1.53272 shape
lkha4 107 1.17345 shape
lkha4 108 1.77837 shape
lkha4 109 1.72626 shape
lkha4 110 1.84898 shape
lkha4 111 1.69378 shape
lkha4 112 1.84596 shape
lkha4 113 1.76717 shape
lkha4 114 1.82921 shape
lkha4 115 2.13116 shape
lkha4 116 1.59176 shape
lkha4 117 1.65634 shape
lkha4 118 1.69699 shape
lkha4 119 1.85288 shape
lkha4 120 1.55357 shape
lkha4 121 1.33644 shape
lkha4 122 1.50258 shape
lkha4 123 1.16658 shape
lkha4 124 1.57765 shape
lkha4 125 2.06878 shape
lkha4 126 1.19124 shape
lkha4 127 1.07388 shape
lkha4 128 1.38671 shape
lkha4 129 1.58755 shape
lkha4 130 1.51433 shape
lkha4 131 1.2529 shape
lkha4 132 1.80069 shape
lkha4 133 1.17676 shape
lkha4 134 2.01607 shape
lkha4 135 1.08355 shape
lkha4 136 1.23579 shape
lkha4 137 1.21131 shape
lkha4 138 1.25752 shape
lkha4 139 1.22951 shape
lkha4 140 1.31608 shape
lkha4 141 0.991259 shape
lkha4 142 1.34916 shape
lkha4 143 0.800917 shape
lkha4 144 0.769954 shape
lkha4 145 1.39631 shape
lkha4 146 1.37172 shape
lkha4 147 0.931704 shape
lkha4 148 1.82006 shape
lkha4 149 1.41284 shape
lkha4 150 1.60323 shape
lkha4 151 1.21896 shape
lkha4 152 1.58923 shape
lkha4 153 2.02763 shape
lkha4 154 1.97797 shape
lkha4 155 1.19951 shape
lkha4 156 1.39602 shape
lkha4 157 1.0855 shape
lkha4 158 0.649229 shape
lkha4 159 1.01718 shape
lkha4 160 1.42482 shape
lkha4 161 1.26179 shape
lkha4 162 1.25922 shape
lkha4 163 1.54294 shape
lkha4 164 1.82055 shape
lkha4 165 1.1574 shape
lkha4 166 1.30775 shape
lkha4 167 1.30043 shape
lkha4 168 1.27416 shape
lkha4 169 1.6411 shape
lkha4 170 1.35901 shape
lkha4 171 1.14618 shape
lkha4 172 0.855731 shape
lkha4 173 0.729559 shape
lkha4 174 1.27458 shape
lkha4 175 1.21559 shape
lkha4 176 1.24951 shape
lkha4 177 1.12913 shape
lkha4 178 0.896626 shape
lkha4 179 1.70589 shape
lkha4 180 1.11686 shape
lkha4 181 1.10908 shape
lkha4 182 1.60121 shape
lkha4 183 0.919184 shape
lkha4 184 0.841709 shape
lkha4 185 1.52284 shape
lkha4 186 1.26453 shape
lkha4 187 1.11607 shape
lkha4 188 1.49989 shape
lkha4 189 1.94887 shape
lkha4 190 1.16488 shape
lkha4 191 1.10562 shape
lkha4 192 1.03515 shape
lkha4 193 1.16985 shape
lkha4 194 1.357 shape
lkha4 195 1.38811 shape
lkha4 196 0.76028 shape
lkha4 197 1.31432 shape
lkha4 198 1.34052 shape
lkha4 199 1.20809 shape
lkha4 200 1.0758 shape
mapk2 1 0.952568 shape
mapk2 2 0.963072 shape
mapk2 3 0.919055 shape
mapk2 4 0.960289 shape
mapk2 5 0.978021 shape
mapk2 6 0.931123 shape
mapk2 7 0.949364 shape
mapk2 8 1.51425 shape
mapk2 9 1.52682 shape
mapk2 10 1.51401 shape
mapk2 11 1.55149 shape
mapk2 12 1.5047 shape
mapk2 13 0.711485 shape
mapk2 14 0.713341 shape
mapk2 15 0.692146 shape
mapk2 16 1.49797 shape
mapk2 17 1.52504 shape
mapk2 18 1.58463 shape
mapk2 19 1.53292 shape
mapk2 20 0.683364 shape
mapk2 21 0.687298 shape
mapk2 22 0.836858 shape
mapk2 23 0.734562 shape
mapk2 24 0.732343 shape
mapk2 25 0.62868 shape
mapk2 26 0.705796 shape
mapk2 27 0.602442 shape
mapk2 28 0.537499 shape
mapk2 29 0.453787 shape
mapk2 30 0.451716 shape
mapk2 31 0.531571 shape
mapk2 32 0.549343 shape
mapk2 33 0.576031 shape
mapk2 34 0.554668 shape
mapk2 35 0.601126 shape
mapk2 36 0.939687 shape
mapk2 37 0.918921 shape
mapk2 38 0.951182 shape
mapk2 39 0.922055 shape
mapk2 40 0.917317 shape
mapk2 41 0.866883 shape
mapk2 42 0.797955 shape
mapk2 43 0.755921 shape
mapk2 44 0.439512 shape
mapk2 45 0.463347 shape
mapk2 46 0.770377 shape
mapk2 47 0.725282 shape
mapk2 48 0.684945 shape
mapk2 49 0.663733 shape
mapk2 50 0.774757 shape
mapk2 51 0.906611 shape
mapk2 52 0.701839 shape
mapk2 53 0.770173 shape
mapk2 54 0.728122 shape
mapk2 55 0.770467 shape
mapk2 56 0.688933 shape
mapk2 57 0.753858 shape
mapk2 58 0.709339 shape
mapk2 59 0.710246 shape
mapk2 60 0.696854 shape
mapk2 61 0.682109 shape
mapk2 62 0.693131 shape
mapk2 63 0.491249 shape
mapk2 64 0.441412 shape
mapk2 65 0.45115 shape
mapk2 66 0.460956 shape
mapk2 67 0.539545 shape
mapk2 68 0.508083 shape
mapk2 69 0.546496 shape
mapk2 70 0.467653 shape
mapk2 71 0.595393 shape
mapk2 72 0.51969 shape
mapk2 73 0.50665 shape
mapk2 74 0.55988 shape
mapk2 75 0.54616 shape
